ID,日期,开盘价,收盘价,是否缺失数据，1是0否,周一,周二,周三,周四,周五,周六,周日
424,2003/12/28,86.65,86.65,1,0,0,0,0,0,0,1
425,2003/12/29,86.65,86.65,1,1,0,0,0,0,0,0
426,2003/12/30,86.65,86.65,1,0,1,0,0,0,0,0
427,2003/12/31,86.65,86.65,1,0,0,1,0,0,0,0
428,2004/01/01,86.65,86.65,1,0,0,0,1,0,0,0
429,2004/01/02,86.65,86.65,1,0,0,0,0,1,0,0
430,2004/01/03,86.65,86.65,1,0,0,0,0,0,1,0
431,2004/01/04,86.65,86.65,1,0,0,0,0,0,0,1
432,2004/01/05,86.65,86.65,1,1,0,0,0,0,0,0
433,2004/01/06,86.65,86.65,1,0,1,0,0,0,0,0
434,2004/01/07,86.65,86.65,1,0,0,1,0,0,0,0
435,2004/01/08,86.65,86.65,1,0,0,0,1,0,0,0
436,2004/01/09,86.65,86.65,1,0,0,0,0,1,0,0
437,2004/01/10,86.65,86.65,1,0,0,0,0,0,1,0
438,2004/01/11,86.65,86.65,1,0,0,0,0,0,0,1
439,2004/01/12,86.65,86.65,1,1,0,0,0,0,0,0
440,2004/01/13,86.65,86.65,1,0,1,0,0,0,0,0
441,2004/01/14,86.65,86.65,1,0,0,1,0,0,0,0
442,2004/01/15,86.65,86.65,1,0,0,0,1,0,0,0
443,2004/01/16,86.65,86.65,1,0,0,0,0,1,0,0
444,2004/01/17,86.65,86.65,1,0,0,0,0,0,1,0
445,2004/01/18,86.65,86.65,1,0,0,0,0,0,0,1
446,2004/01/19,86.65,86.65,1,1,0,0,0,0,0,0
447,2004/01/20,86.65,86.65,1,0,1,0,0,0,0,0
448,2004/01/21,86.65,86.65,1,0,0,1,0,0,0,0
449,2004/01/22,86.65,86.65,1,0,0,0,1,0,0,0
450,2004/01/23,86.65,86.65,1,0,0,0,0,1,0,0
451,2004/01/24,86.65,86.65,1,0,0,0,0,0,1,0
452,2004/01/25,86.65,86.65,1,0,0,0,0,0,0,1
453,2004/01/26,86.65,86.65,1,1,0,0,0,0,0,0
454,2004/01/27,86.65,86.65,1,0,1,0,0,0,0,0
455,2004/01/28,86.65,86.65,1,0,0,1,0,0,0,0
456,2004/01/29,86.65,86.65,1,0,0,0,1,0,0,0
457,2004/01/30,86.65,86.65,1,0,0,0,0,1,0,0
458,2004/01/31,86.65,86.65,1,0,0,0,0,0,1,0
459,2004/02/01,86.65,86.65,1,0,0,0,0,0,0,1
460,2004/02/02,86.65,86.65,1,1,0,0,0,0,0,0
461,2004/02/03,86.65,86.65,1,0,1,0,0,0,0,0
462,2004/02/04,86.65,86.65,1,0,0,1,0,0,0,0
463,2004/02/05,86.65,86.65,1,0,0,0,1,0,0,0
464,2004/02/06,86.65,86.65,1,0,0,0,0,1,0,0
465,2004/02/07,86.65,86.65,1,0,0,0,0,0,1,0
466,2004/02/08,86.65,86.65,1,0,0,0,0,0,0,1
467,2004/02/09,86.65,86.65,1,1,0,0,0,0,0,0
468,2004/02/10,86.65,86.65,1,0,1,0,0,0,0,0
469,2004/02/11,86.65,86.65,1,0,0,1,0,0,0,0
470,2004/02/12,86.65,86.65,1,0,0,0,1,0,0,0
471,2004/02/13,86.65,86.65,1,0,0,0,0,1,0,0
472,2004/02/14,86.65,86.65,1,0,0,0,0,0,1,0
473,2004/02/15,86.65,86.65,1,0,0,0,0,0,0,1
474,2004/02/16,86.65,86.65,1,1,0,0,0,0,0,0
475,2004/02/17,86.65,86.65,1,0,1,0,0,0,0,0
476,2004/02/18,86.65,86.65,1,0,0,1,0,0,0,0
477,2004/02/19,86.65,86.65,1,0,0,0,1,0,0,0
478,2004/02/20,86.65,86.65,1,0,0,0,0,1,0,0
479,2004/02/21,86.65,86.65,1,0,0,0,0,0,1,0
480,2004/02/22,86.65,86.65,1,0,0,0,0,0,0,1
481,2004/02/23,86.65,86.65,1,1,0,0,0,0,0,0
482,2004/02/24,86.65,86.65,1,0,1,0,0,0,0,0
483,2004/02/25,86.65,86.65,1,0,0,1,0,0,0,0
484,2004/02/26,86.65,86.65,1,0,0,0,1,0,0,0
485,2004/02/27,86.65,86.65,1,0,0,0,0,1,0,0
486,2004/02/28,86.65,86.65,1,0,0,0,0,0,1,0
487,2004/02/29,86.65,86.65,1,0,0,0,0,0,0,1
488,2004/03/01,86.65,86.65,1,1,0,0,0,0,0,0
489,2004/03/02,86.65,86.65,1,0,1,0,0,0,0,0
490,2004/03/03,86.65,86.65,1,0,0,1,0,0,0,0
491,2004/03/04,86.65,86.65,1,0,0,0,1,0,0,0
492,2004/03/05,86.65,86.65,1,0,0,0,0,1,0,0
493,2004/03/06,86.65,86.65,1,0,0,0,0,0,1,0
494,2004/03/07,86.65,86.65,1,0,0,0,0,0,0,1
495,2004/03/08,86.65,86.65,1,1,0,0,0,0,0,0
496,2004/03/09,86.65,86.65,1,0,1,0,0,0,0,0
497,2004/03/10,86.65,86.65,1,0,0,1,0,0,0,0
498,2004/03/11,86.65,86.65,1,0,0,0,1,0,0,0
499,2004/03/12,86.65,86.65,1,0,0,0,0,1,0,0
500,2004/03/13,86.65,86.65,1,0,0,0,0,0,1,0
501,2004/03/14,86.65,86.65,1,0,0,0,0,0,0,1
502,2004/03/15,86.65,86.65,1,1,0,0,0,0,0,0
503,2004/03/16,86.65,86.65,1,0,1,0,0,0,0,0
504,2004/03/17,86.65,86.65,1,0,0,1,0,0,0,0
505,2004/03/18,86.65,86.65,1,0,0,0,1,0,0,0
506,2004/03/19,86.65,86.65,1,0,0,0,0,1,0,0
507,2004/03/20,86.65,86.65,1,0,0,0,0,0,1,0
508,2004/03/21,86.65,86.65,1,0,0,0,0,0,0,1
509,2004/03/22,86.65,86.65,1,1,0,0,0,0,0,0
510,2004/03/23,86.65,86.65,1,0,1,0,0,0,0,0
511,2004/03/24,86.65,86.65,1,0,0,1,0,0,0,0
512,2004/03/25,86.65,86.65,1,0,0,0,1,0,0,0
513,2004/03/26,86.65,86.65,1,0,0,0,0,1,0,0
514,2004/03/27,86.65,86.65,1,0,0,0,0,0,1,0
515,2004/03/28,86.65,86.65,1,0,0,0,0,0,0,1
516,2004/03/29,86.65,86.65,1,1,0,0,0,0,0,0
517,2004/03/30,86.65,86.65,1,0,1,0,0,0,0,0
518,2004/03/31,86.65,86.65,1,0,0,1,0,0,0,0
519,2004/04/01,86.65,86.65,1,0,0,0,1,0,0,0
520,2004/04/02,86.65,86.65,1,0,0,0,0,1,0,0
521,2004/04/03,86.65,86.65,1,0,0,0,0,0,1,0
522,2004/04/04,86.65,86.65,1,0,0,0,0,0,0,1
523,2004/04/05,86.65,86.65,1,1,0,0,0,0,0,0
524,2004/04/06,86.65,86.65,1,0,1,0,0,0,0,0
525,2004/04/07,86.65,86.65,1,0,0,1,0,0,0,0
526,2004/04/08,86.65,86.65,1,0,0,0,1,0,0,0
527,2004/04/09,86.65,86.65,1,0,0,0,0,1,0,0
528,2004/04/10,86.65,86.65,1,0,0,0,0,0,1,0
529,2004/04/11,86.65,86.65,1,0,0,0,0,0,0,1
530,2004/04/12,86.65,86.65,1,1,0,0,0,0,0,0
531,2004/04/13,86.65,86.65,1,0,1,0,0,0,0,0
532,2004/04/14,86.65,86.65,1,0,0,1,0,0,0,0
533,2004/04/15,86.65,86.65,1,0,0,0,1,0,0,0
534,2004/04/16,86.65,86.65,1,0,0,0,0,1,0,0
535,2004/04/17,86.65,86.65,1,0,0,0,0,0,1,0
536,2004/04/18,86.65,86.65,1,0,0,0,0,0,0,1
537,2004/04/19,86.65,86.65,1,1,0,0,0,0,0,0
538,2004/04/20,86.65,86.65,1,0,1,0,0,0,0,0
539,2004/04/21,86.65,86.65,1,0,0,1,0,0,0,0
540,2004/04/22,86.65,86.65,1,0,0,0,1,0,0,0
541,2004/04/23,86.65,86.65,1,0,0,0,0,1,0,0
542,2004/04/24,86.65,86.65,1,0,0,0,0,0,1,0
543,2004/04/25,86.65,86.65,1,0,0,0,0,0,0,1
544,2004/04/26,86.65,86.65,1,1,0,0,0,0,0,0
545,2004/04/27,86.65,86.65,1,0,1,0,0,0,0,0
546,2004/04/28,86.65,86.65,1,0,0,1,0,0,0,0
547,2004/04/29,86.65,86.65,1,0,0,0,1,0,0,0
548,2004/04/30,86.65,86.65,1,0,0,0,0,1,0,0
549,2004/05/01,86.65,86.65,1,0,0,0,0,0,1,0
550,2004/05/02,86.65,86.65,1,0,0,0,0,0,0,1
551,2004/05/03,86.65,86.65,1,1,0,0,0,0,0,0
552,2004/05/04,86.65,86.65,1,0,1,0,0,0,0,0
553,2004/05/05,86.65,86.65,1,0,0,1,0,0,0,0
554,2004/05/06,86.65,86.65,1,0,0,0,1,0,0,0
555,2004/05/07,86.65,86.65,1,0,0,0,0,1,0,0
556,2004/05/08,86.65,86.65,1,0,0,0,0,0,1,0
557,2004/05/09,86.65,86.65,1,0,0,0,0,0,0,1
558,2004/05/10,86.65,86.65,1,1,0,0,0,0,0,0
559,2004/05/11,86.65,86.65,1,0,1,0,0,0,0,0
560,2004/05/12,86.65,86.65,1,0,0,1,0,0,0,0
561,2004/05/13,86.65,86.65,1,0,0,0,1,0,0,0
562,2004/05/14,86.65,86.65,1,0,0,0,0,1,0,0
563,2004/05/15,86.65,86.65,1,0,0,0,0,0,1,0
564,2004/05/16,86.65,86.65,1,0,0,0,0,0,0,1
565,2004/05/17,86.65,86.65,1,1,0,0,0,0,0,0
566,2004/05/18,86.65,86.65,1,0,1,0,0,0,0,0
567,2004/05/19,86.65,86.65,1,0,0,1,0,0,0,0
568,2004/05/20,86.65,86.65,1,0,0,0,1,0,0,0
569,2004/05/21,86.65,86.65,1,0,0,0,0,1,0,0
570,2004/05/22,86.65,86.65,1,0,0,0,0,0,1,0
571,2004/05/23,86.65,86.65,1,0,0,0,0,0,0,1
572,2004/05/24,86.65,86.65,1,1,0,0,0,0,0,0
573,2004/05/25,86.65,86.65,1,0,1,0,0,0,0,0
574,2004/05/26,86.65,86.65,1,0,0,1,0,0,0,0
575,2004/05/27,86.65,86.65,1,0,0,0,1,0,0,0
576,2004/05/28,86.65,86.65,1,0,0,0,0,1,0,0
577,2004/05/29,86.65,86.65,1,0,0,0,0,0,1,0
578,2004/05/30,86.65,86.65,1,0,0,0,0,0,0,1
579,2004/05/31,86.65,86.65,1,1,0,0,0,0,0,0
580,2004/06/01,86.65,86.65,1,0,1,0,0,0,0,0
581,2004/06/02,86.65,86.65,1,0,0,1,0,0,0,0
582,2004/06/03,86.65,86.65,1,0,0,0,1,0,0,0
583,2004/06/04,86.65,86.65,1,0,0,0,0,1,0,0
584,2004/06/05,86.65,86.65,1,0,0,0,0,0,1,0
585,2004/06/06,86.65,86.65,1,0,0,0,0,0,0,1
586,2004/06/07,86.65,86.65,1,1,0,0,0,0,0,0
587,2004/06/08,86.65,86.65,1,0,1,0,0,0,0,0
588,2004/06/09,86.65,86.65,1,0,0,1,0,0,0,0
589,2004/06/10,86.65,86.65,1,0,0,0,1,0,0,0
590,2004/06/11,86.65,86.65,1,0,0,0,0,1,0,0
591,2004/06/12,86.65,86.65,1,0,0,0,0,0,1,0
592,2004/06/13,86.65,86.65,1,0,0,0,0,0,0,1
593,2004/06/14,86.65,86.65,1,1,0,0,0,0,0,0
594,2004/06/15,86.65,86.65,1,0,1,0,0,0,0,0
595,2004/06/16,86.65,86.65,1,0,0,1,0,0,0,0
596,2004/06/17,86.65,86.65,1,0,0,0,1,0,0,0
597,2004/06/18,86.65,86.65,1,0,0,0,0,1,0,0
598,2004/06/19,86.65,86.65,1,0,0,0,0,0,1,0
599,2004/06/20,86.65,86.65,1,0,0,0,0,0,0,1
600,2004/06/21,86.65,86.65,1,1,0,0,0,0,0,0
601,2004/06/22,86.65,86.65,1,0,1,0,0,0,0,0
602,2004/06/23,86.65,86.65,1,0,0,1,0,0,0,0
603,2004/06/24,86.65,86.65,1,0,0,0,1,0,0,0
604,2004/06/25,86.65,86.65,1,0,0,0,0,1,0,0
605,2004/06/26,86.65,86.65,1,0,0,0,0,0,1,0
606,2004/06/27,86.65,86.65,1,0,0,0,0,0,0,1
607,2004/06/28,86.65,86.65,1,1,0,0,0,0,0,0
608,2004/06/29,86.65,86.65,1,0,1,0,0,0,0,0
609,2004/06/30,86.65,86.65,1,0,0,1,0,0,0,0
610,2004/07/01,86.65,86.65,1,0,0,0,1,0,0,0
611,2004/07/02,86.65,86.65,1,0,0,0,0,1,0,0
612,2004/07/03,86.65,86.65,1,0,0,0,0,0,1,0
613,2004/07/04,86.65,86.65,1,0,0,0,0,0,0,1
614,2004/07/05,86.65,86.65,1,1,0,0,0,0,0,0
615,2004/07/06,86.65,86.65,1,0,1,0,0,0,0,0
616,2004/07/07,86.65,86.65,1,0,0,1,0,0,0,0
617,2004/07/08,86.65,86.65,1,0,0,0,1,0,0,0
618,2004/07/09,86.65,86.65,1,0,0,0,0,1,0,0
619,2004/07/10,86.65,86.65,1,0,0,0,0,0,1,0
620,2004/07/11,86.65,86.65,1,0,0,0,0,0,0,1
621,2004/07/12,86.65,86.65,1,1,0,0,0,0,0,0
622,2004/07/13,86.65,86.65,1,0,1,0,0,0,0,0
623,2004/07/14,86.65,86.65,1,0,0,1,0,0,0,0
624,2004/07/15,86.65,86.65,1,0,0,0,1,0,0,0
625,2004/07/16,86.65,86.65,1,0,0,0,0,1,0,0
626,2004/07/17,86.65,86.65,1,0,0,0,0,0,1,0
627,2004/07/18,86.65,86.65,1,0,0,0,0,0,0,1
628,2004/07/19,86.65,86.65,1,1,0,0,0,0,0,0
629,2004/07/20,86.65,86.65,1,0,1,0,0,0,0,0
630,2004/07/21,86.65,86.65,1,0,0,1,0,0,0,0
631,2004/07/22,86.65,86.65,1,0,0,0,1,0,0,0
632,2004/07/23,86.65,86.65,1,0,0,0,0,1,0,0
633,2004/07/24,86.65,86.65,1,0,0,0,0,0,1,0
634,2004/07/25,86.65,86.65,1,0,0,0,0,0,0,1
635,2004/07/26,86.65,86.65,1,1,0,0,0,0,0,0
636,2004/07/27,86.65,86.65,1,0,1,0,0,0,0,0
637,2004/07/28,86.65,86.65,1,0,0,1,0,0,0,0
638,2004/07/29,86.65,86.65,1,0,0,0,1,0,0,0
639,2004/07/30,86.65,86.65,1,0,0,0,0,1,0,0
640,2004/07/31,86.65,86.65,1,0,0,0,0,0,1,0
641,2004/08/01,86.65,86.65,1,0,0,0,0,0,0,1
642,2004/08/02,86.65,86.65,1,1,0,0,0,0,0,0
643,2004/08/03,86.65,86.65,1,0,1,0,0,0,0,0
644,2004/08/04,86.65,86.65,1,0,0,1,0,0,0,0
645,2004/08/05,86.65,86.65,1,0,0,0,1,0,0,0
646,2004/08/06,86.65,86.65,1,0,0,0,0,1,0,0
647,2004/08/07,86.65,86.65,1,0,0,0,0,0,1,0
648,2004/08/08,86.65,86.65,1,0,0,0,0,0,0,1
649,2004/08/09,86.65,86.65,1,1,0,0,0,0,0,0
650,2004/08/10,86.65,86.65,1,0,1,0,0,0,0,0
651,2004/08/11,86.65,86.65,1,0,0,1,0,0,0,0
652,2004/08/12,86.65,86.65,1,0,0,0,1,0,0,0
653,2004/08/13,86.65,86.65,1,0,0,0,0,1,0,0
654,2004/08/14,86.65,86.65,1,0,0,0,0,0,1,0
655,2004/08/15,86.65,86.65,1,0,0,0,0,0,0,1
656,2004/08/16,86.65,86.65,1,1,0,0,0,0,0,0
657,2004/08/17,86.65,86.65,1,0,1,0,0,0,0,0
658,2004/08/18,86.65,86.65,1,0,0,1,0,0,0,0
659,2004/08/19,86.65,86.65,1,0,0,0,1,0,0,0
660,2004/08/20,86.65,86.65,1,0,0,0,0,1,0,0
661,2004/08/21,86.65,86.65,1,0,0,0,0,0,1,0
662,2004/08/22,86.65,86.65,1,0,0,0,0,0,0,1
663,2004/08/23,86.65,86.65,1,1,0,0,0,0,0,0
664,2004/08/24,86.65,86.65,1,0,1,0,0,0,0,0
665,2004/08/25,86.65,86.65,1,0,0,1,0,0,0,0
666,2004/08/26,86.65,86.65,1,0,0,0,1,0,0,0
667,2004/08/27,86.65,86.65,1,0,0,0,0,1,0,0
668,2004/08/28,86.65,86.65,1,0,0,0,0,0,1,0
669,2004/08/29,86.65,86.65,1,0,0,0,0,0,0,1
670,2004/08/30,86.65,86.65,1,1,0,0,0,0,0,0
671,2004/08/31,86.65,86.65,1,0,1,0,0,0,0,0
672,2004/09/01,86.65,86.65,1,0,0,1,0,0,0,0
673,2004/09/02,86.65,86.65,1,0,0,0,1,0,0,0
674,2004/09/03,86.65,86.65,1,0,0,0,0,1,0,0
675,2004/09/04,86.65,86.65,1,0,0,0,0,0,1,0
676,2004/09/05,86.65,86.65,1,0,0,0,0,0,0,1
677,2004/09/06,86.65,86.65,1,1,0,0,0,0,0,0
678,2004/09/07,86.65,86.65,1,0,1,0,0,0,0,0
679,2004/09/08,86.65,86.65,1,0,0,1,0,0,0,0
680,2004/09/09,86.65,86.65,1,0,0,0,1,0,0,0
681,2004/09/10,86.65,86.65,1,0,0,0,0,1,0,0
682,2004/09/11,86.65,86.65,1,0,0,0,0,0,1,0
683,2004/09/12,86.65,86.65,1,0,0,0,0,0,0,1
684,2004/09/13,86.65,86.65,1,1,0,0,0,0,0,0
685,2004/09/14,86.65,86.65,1,0,1,0,0,0,0,0
686,2004/09/15,86.65,86.65,1,0,0,1,0,0,0,0
687,2004/09/16,86.65,86.65,1,0,0,0,1,0,0,0
688,2004/09/17,86.65,86.65,1,0,0,0,0,1,0,0
689,2004/09/18,86.65,86.65,1,0,0,0,0,0,1,0
690,2004/09/19,86.65,86.65,1,0,0,0,0,0,0,1
691,2004/09/20,86.65,86.65,1,1,0,0,0,0,0,0
692,2004/09/21,86.65,86.65,1,0,1,0,0,0,0,0
693,2004/09/22,86.65,86.65,1,0,0,1,0,0,0,0
694,2004/09/23,86.65,86.65,1,0,0,0,1,0,0,0
695,2004/09/24,86.65,86.65,1,0,0,0,0,1,0,0
696,2004/09/25,86.65,86.65,1,0,0,0,0,0,1,0
697,2004/09/26,86.65,86.65,1,0,0,0,0,0,0,1
698,2004/09/27,86.65,86.65,1,1,0,0,0,0,0,0
699,2004/09/28,86.65,86.65,1,0,1,0,0,0,0,0
700,2004/09/29,86.65,86.65,1,0,0,1,0,0,0,0
701,2004/09/30,86.65,86.65,1,0,0,0,1,0,0,0
702,2004/10/01,86.65,86.65,1,0,0,0,0,1,0,0
703,2004/10/02,86.65,86.65,1,0,0,0,0,0,1,0
704,2004/10/03,86.65,86.65,1,0,0,0,0,0,0,1
705,2004/10/04,86.65,86.65,1,1,0,0,0,0,0,0
706,2004/10/05,86.65,86.65,1,0,1,0,0,0,0,0
707,2004/10/06,86.65,86.65,1,0,0,1,0,0,0,0
708,2004/10/07,86.65,86.65,1,0,0,0,1,0,0,0
709,2004/10/08,86.65,86.65,1,0,0,0,0,1,0,0
710,2004/10/09,86.65,86.65,1,0,0,0,0,0,1,0
711,2004/10/10,86.65,86.65,1,0,0,0,0,0,0,1
712,2004/10/11,86.65,86.65,1,1,0,0,0,0,0,0
713,2004/10/12,86.65,86.65,1,0,1,0,0,0,0,0
714,2004/10/13,86.65,86.65,1,0,0,1,0,0,0,0
715,2004/10/14,86.65,86.65,1,0,0,0,1,0,0,0
716,2004/10/15,86.65,86.65,1,0,0,0,0,1,0,0
717,2004/10/16,86.65,86.65,1,0,0,0,0,0,1,0
718,2004/10/17,86.65,86.65,1,0,0,0,0,0,0,1
719,2004/10/18,86.65,86.65,1,1,0,0,0,0,0,0
720,2004/10/19,86.65,86.65,1,0,1,0,0,0,0,0
721,2004/10/20,86.65,86.65,1,0,0,1,0,0,0,0
722,2004/10/21,86.65,86.65,1,0,0,0,1,0,0,0
723,2004/10/22,86.65,86.65,1,0,0,0,0,1,0,0
724,2004/10/23,86.65,86.65,1,0,0,0,0,0,1,0
725,2004/10/24,86.65,86.65,1,0,0,0,0,0,0,1
726,2004/10/25,86.65,86.65,1,1,0,0,0,0,0,0
727,2004/10/26,86.65,86.65,1,0,1,0,0,0,0,0
728,2004/10/27,86.65,86.65,1,0,0,1,0,0,0,0
729,2004/10/28,86.65,86.65,1,0,0,0,1,0,0,0
730,2004/10/29,86.65,86.65,1,0,0,0,0,1,0,0
731,2004/10/30,86.65,86.65,1,0,0,0,0,0,1,0
732,2004/10/31,86.65,86.65,1,0,0,0,0,0,0,1
733,2004/11/01,86.65,86.65,1,1,0,0,0,0,0,0
734,2004/11/02,86.65,86.65,1,0,1,0,0,0,0,0
735,2004/11/03,86.65,86.65,1,0,0,1,0,0,0,0
736,2004/11/04,86.65,86.65,1,0,0,0,1,0,0,0
737,2004/11/05,86.65,86.65,1,0,0,0,0,1,0,0
738,2004/11/06,86.65,86.65,1,0,0,0,0,0,1,0
739,2004/11/07,86.65,86.65,1,0,0,0,0,0,0,1
740,2004/11/08,86.65,86.65,1,1,0,0,0,0,0,0
741,2004/11/09,86.65,86.65,1,0,1,0,0,0,0,0
742,2004/11/10,86.65,86.65,1,0,0,1,0,0,0,0
743,2004/11/11,86.65,86.65,1,0,0,0,1,0,0,0
744,2004/11/12,86.65,86.65,1,0,0,0,0,1,0,0
745,2004/11/13,86.65,86.65,1,0,0,0,0,0,1,0
746,2004/11/14,86.65,86.65,1,0,0,0,0,0,0,1
747,2004/11/15,86.65,86.65,1,1,0,0,0,0,0,0
748,2004/11/16,86.65,86.65,1,0,1,0,0,0,0,0
749,2004/11/17,86.65,86.65,1,0,0,1,0,0,0,0
750,2004/11/18,86.65,86.65,1,0,0,0,1,0,0,0
751,2004/11/19,86.65,86.65,1,0,0,0,0,1,0,0
752,2004/11/20,86.65,86.65,1,0,0,0,0,0,1,0
753,2004/11/21,86.65,86.65,1,0,0,0,0,0,0,1
754,2004/11/22,86.65,86.65,1,1,0,0,0,0,0,0
755,2004/11/23,86.65,86.65,1,0,1,0,0,0,0,0
756,2004/11/24,86.65,86.65,1,0,0,1,0,0,0,0
757,2004/11/25,86.65,86.65,1,0,0,0,1,0,0,0
758,2004/11/26,86.65,86.65,1,0,0,0,0,1,0,0
759,2004/11/27,86.65,86.65,1,0,0,0,0,0,1,0
760,2004/11/28,86.65,86.65,1,0,0,0,0,0,0,1
761,2004/11/29,86.65,86.65,1,1,0,0,0,0,0,0
762,2004/11/30,86.65,86.65,1,0,1,0,0,0,0,0
763,2004/12/01,86.65,86.65,1,0,0,1,0,0,0,0
764,2004/12/02,86.65,86.65,1,0,0,0,1,0,0,0
765,2004/12/03,86.65,86.65,1,0,0,0,0,1,0,0
766,2004/12/04,86.65,86.65,1,0,0,0,0,0,1,0
767,2004/12/05,86.65,86.65,1,0,0,0,0,0,0,1
768,2004/12/06,86.65,86.65,1,1,0,0,0,0,0,0
769,2004/12/07,86.65,86.65,1,0,1,0,0,0,0,0
770,2004/12/08,86.65,86.65,1,0,0,1,0,0,0,0
771,2004/12/09,86.65,86.65,1,0,0,0,1,0,0,0
772,2004/12/10,86.65,86.65,1,0,0,0,0,1,0,0
773,2004/12/11,86.65,86.65,1,0,0,0,0,0,1,0
774,2004/12/12,86.65,86.65,1,0,0,0,0,0,0,1
775,2004/12/13,86.65,86.65,1,1,0,0,0,0,0,0
776,2004/12/14,86.65,86.65,1,0,1,0,0,0,0,0
777,2004/12/15,86.65,86.65,1,0,0,1,0,0,0,0
778,2004/12/16,86.65,86.65,1,0,0,0,1,0,0,0
779,2004/12/17,86.65,86.65,1,0,0,0,0,1,0,0
780,2004/12/18,86.65,86.65,1,0,0,0,0,0,1,0
781,2004/12/19,86.65,86.65,1,0,0,0,0,0,0,1
782,2004/12/20,86.65,86.65,1,1,0,0,0,0,0,0
783,2004/12/21,86.65,86.65,1,0,1,0,0,0,0,0
784,2004/12/22,86.65,86.65,1,0,0,1,0,0,0,0
785,2004/12/23,86.65,86.65,1,0,0,0,1,0,0,0
786,2004/12/24,86.65,86.65,1,0,0,0,0,1,0,0
787,2004/12/25,86.65,86.65,1,0,0,0,0,0,1,0
788,2004/12/26,86.65,86.65,1,0,0,0,0,0,0,1
789,2004/12/27,86.65,86.65,1,1,0,0,0,0,0,0
790,2004/12/28,86.65,86.65,1,0,1,0,0,0,0,0
791,2004/12/29,86.65,86.65,1,0,0,1,0,0,0,0
792,2004/12/30,86.65,86.65,1,0,0,0,1,0,0,0
793,2004/12/31,86.65,86.65,1,0,0,0,0,1,0,0
794,2005/01/01,86.65,86.65,1,0,0,0,0,0,1,0
795,2005/01/02,86.65,86.65,1,0,0,0,0,0,0,1
796,2005/01/03,86.65,86.65,1,1,0,0,0,0,0,0
797,2005/01/04,86.65,86.65,1,0,1,0,0,0,0,0
798,2005/01/05,86.65,86.65,1,0,0,1,0,0,0,0
799,2005/01/06,86.65,86.65,1,0,0,0,1,0,0,0
800,2005/01/07,86.65,86.65,1,0,0,0,0,1,0,0
801,2005/01/08,86.65,86.65,1,0,0,0,0,0,1,0
802,2005/01/09,86.65,86.65,1,0,0,0,0,0,0,1
803,2005/01/10,86.65,86.65,1,1,0,0,0,0,0,0
804,2005/01/11,86.65,86.65,1,0,1,0,0,0,0,0
805,2005/01/12,86.65,86.65,1,0,0,1,0,0,0,0
806,2005/01/13,86.65,86.65,1,0,0,0,1,0,0,0
807,2005/01/14,86.65,86.65,1,0,0,0,0,1,0,0
808,2005/01/15,86.65,86.65,1,0,0,0,0,0,1,0
809,2005/01/16,86.65,86.65,1,0,0,0,0,0,0,1
810,2005/01/17,86.65,86.65,1,1,0,0,0,0,0,0
811,2005/01/18,86.65,86.65,1,0,1,0,0,0,0,0
812,2005/01/19,86.65,86.65,1,0,0,1,0,0,0,0
813,2005/01/20,86.65,86.65,1,0,0,0,1,0,0,0
814,2005/01/21,86.65,86.65,1,0,0,0,0,1,0,0
815,2005/01/22,86.65,86.65,1,0,0,0,0,0,1,0
816,2005/01/23,86.65,86.65,1,0,0,0,0,0,0,1
817,2005/01/24,86.65,86.65,1,1,0,0,0,0,0,0
818,2005/01/25,86.65,86.65,1,0,1,0,0,0,0,0
819,2005/01/26,86.65,86.65,1,0,0,1,0,0,0,0
820,2005/01/27,86.65,86.65,1,0,0,0,1,0,0,0
821,2005/01/28,86.65,86.65,1,0,0,0,0,1,0,0
822,2005/01/29,86.65,86.65,1,0,0,0,0,0,1,0
823,2005/01/30,86.65,86.65,1,0,0,0,0,0,0,1
824,2005/01/31,86.65,86.65,1,1,0,0,0,0,0,0
825,2005/02/01,86.65,86.65,1,0,1,0,0,0,0,0
826,2005/02/02,86.65,86.65,1,0,0,1,0,0,0,0
827,2005/02/03,86.65,86.65,1,0,0,0,1,0,0,0
828,2005/02/04,86.65,86.65,1,0,0,0,0,1,0,0
829,2005/02/05,86.65,86.65,1,0,0,0,0,0,1,0
830,2005/02/06,86.65,86.65,1,0,0,0,0,0,0,1
831,2005/02/07,86.65,86.65,1,1,0,0,0,0,0,0
832,2005/02/08,86.65,86.65,1,0,1,0,0,0,0,0
833,2005/02/09,86.65,86.65,1,0,0,1,0,0,0,0
834,2005/02/10,86.65,86.65,1,0,0,0,1,0,0,0
835,2005/02/11,86.65,86.65,1,0,0,0,0,1,0,0
836,2005/02/12,86.65,86.65,1,0,0,0,0,0,1,0
837,2005/02/13,86.65,86.65,1,0,0,0,0,0,0,1
838,2005/02/14,86.65,86.65,1,1,0,0,0,0,0,0
839,2005/02/15,86.65,86.65,1,0,1,0,0,0,0,0
840,2005/02/16,86.65,86.65,1,0,0,1,0,0,0,0
841,2005/02/17,86.65,86.65,1,0,0,0,1,0,0,0
842,2005/02/18,86.65,86.65,1,0,0,0,0,1,0,0
843,2005/02/19,86.65,86.65,1,0,0,0,0,0,1,0
844,2005/02/20,86.65,86.65,1,0,0,0,0,0,0,1
845,2005/02/21,86.65,86.65,1,1,0,0,0,0,0,0
